obs_id,individual_id,group_id,obs_date,year,month,season,session_duration_min,foraging_rate_pct,agonistic_events,affiliation_events,nearest_neighbour_dist_m,observer_id
9394,72,2,2014-05-13,2014,5,wet,62,63.5,2,3,20.7,OBS_04
9395,72,2,2014-01-20,2014,1,dry,50,48.1,2,1,3.0,OBS_06
9396,72,2,2014-04-01,2014,4,wet,61,60.3,0,1,2.2,OBS_07
9397,72,2,2014-12-29,2014,12,dry,50,59.1,2,1,11.3,OBS_03
9398,72,2,2014-01-13,2014,1,dry,62,46.4,2,2,7.1,OBS_01
9399,395,10,2020-03-26,2020,3,wet,34,50.0,0,1,5.0,OBS_01
9400,395,10,2020-11-23,2020,11,wet,51,64.2,2,2,13.5,OBS_05
9401,395,10,2020-06-18,2020,6,dry,54,34.0,0,2,0.1,OBS_02
9402,395,10,2020-02-12,2020,2,dry,38,47.2,1,3,6.9,OBS_05
9403,395,10,2020-07-04,2020,7,dry,54,49.6,1,4,10.1,OBS_06
9404,395,10,2020-09-24,2020,9,wet,47,46.8,0,1,2.1,OBS_06
9405,56,2,2018-12-25,2018,12,dry,61,35.9,0,4,6.1,OBS_01
9406,56,2,2018-09-10,2018,9,wet,58,49.0,0,2,7.0,OBS_06
9407,56,2,2018-04-25,2018,4,wet,48,39.5,0,3,2.9,OBS_02
9408,56,2,2018-02-11,2018,2,dry,49,42.8,0,1,4.2,OBS_03
9409,130,4,2023-09-16,2023,9,wet,59,51.9,2,4,0.2,OBS_02
9410,130,4,2023-09-20,2023,9,wet,48,68.3,0,4,39.9,OBS_07
9411,130,4,2023-09-01,2023,9,wet,62,55.8,0,2,6.0,OBS_07
9412,130,4,2023-03-05,2023,3,wet,30,54.7,3,3,9.6,OBS_02
9413,130,4,2023-09-14,2023,9,wet,42,59.5,1,1,4.8,OBS_06
9414,130,4,2023-05-21,2023,5,wet,53,57.6,1,2,20.3,OBS_06
9415,14,1,2017-03-31,2017,3,wet,59,69.4,0,1,17.2,OBS_04
9416,14,1,2017-04-19,2017,4,wet,52,55.4,1,2,0.0,OBS_04
9417,14,1,2017-07-19,2017,7,dry,62,52.9,0,3,3.4,OBS_05
9418,14,1,2017-07-03,2017,7,dry,43,58.3,0,6,14.7,OBS_05
9419,14,1,2017-06-30,2017,6,dry,56,52.3,0,4,0.2,OBS_06
9420,324,9,2013-03-27,2013,3,wet,43,60.6,1,1,0.4,OBS_05
9421,324,9,2013-11-27,2013,11,wet,60,49.2,0,0,10.5,OBS_07
9422,324,9,2013-03-09,2013,3,wet,60,57.5,2,1,3.6,OBS_04
9423,324,9,2013-06-01,2013,6,dry,60,34.9,2,1,1.7,OBS_04
9424,324,9,2013-02-02,2013,2,dry,66,44.4,1,1,0.0,OBS_06
9425,241,6,2021-12-31,2021,12,dry,41,41.9,1,3,1.3,OBS_06
9426,241,6,2021-11-08,2021,11,wet,37,62.8,2,2,6.9,OBS_06
9427,241,6,2021-01-02,2021,1,dry,48,35.3,0,2,2.0,OBS_02
9428,241,6,2021-10-06,2021,10,wet,73,45.0,0,3,20.0,OBS_04
9429,241,6,2021-06-10,2021,6,dry,42,40.0,0,4,3.7,OBS_06
9430,292,7,2017-04-19,2017,4,wet,57,43.8,3,3,6.6,OBS_04
9431,292,7,2017-10-08,2017,10,wet,59,42.2,0,1,0.4,OBS_01
9432,292,7,2017-08-27,2017,8,dry,47,29.6,3,0,3.2,OBS_06
9433,292,7,2017-01-13,2017,1,dry,39,37.8,0,0,4.5,OBS_07
9434,292,7,2017-01-17,2017,1,dry,57,43.5,0,0,17.7,OBS_06
9435,292,7,2017-01-27,2017,1,dry,51,45.1,1,3,2.1,OBS_03
9436,200,5,2023-03-08,2023,3,wet,52,66.2,2,1,3.9,OBS_06
9437,200,5,2023-05-09,2023,5,wet,54,65.3,1,4,20.3,OBS_05
9438,200,5,2023-04-04,2023,4,wet,45,57.2,1,0,0.6,OBS_07
9439,200,5,2023-04-01,2023,4,wet,49,53.1,2,0,16.8,OBS_04
9440,200,5,2023-03-27,2023,3,wet,69,59.5,2,0,2.0,OBS_06
9441,186,5,2015-07-01,2015,7,dry,57,36.8,1,0,0.3,OBS_01
9442,186,5,2015-10-16,2015,10,wet,47,46.7,4,3,0.7,OBS_01
9443,186,5,2015-09-13,2015,9,wet,55,59.2,3,2,4.2,OBS_06
9444,186,5,2015-04-13,2015,4,wet,60,48.2,2,0,1.9,OBS_01
9445,186,5,2015-08-09,2015,8,dry,54,47.9,2,0,0.4,OBS_04
9446,164,5,2018-12-22,2018,12,dry,54,49.6,0,2,15.3,OBS_02
9447,164,5,2018-09-16,2018,9,wet,55,64.4,1,5,0.0,OBS_07
9448,164,5,2018-08-23,2018,8,dry,53,54.2,2,4,1.6,OBS_03
9449,164,5,2018-09-25,2018,9,wet,66,63.5,0,1,4.0,OBS_06
9450,136,4,2023-01-13,2023,1,dry,54,33.0,2,1,0.1,OBS_03
9451,136,4,2023-04-03,2023,4,wet,75,51.1,2,4,9.0,OBS_03
9452,136,4,2023-05-21,2023,5,wet,64,50.8,2,1,6.0,OBS_03
9453,136,4,2023-01-22,2023,1,dry,47,40.8,1,3,14.8,OBS_06
9454,136,4,2023-05-14,2023,5,wet,37,53.7,0,1,0.4,OBS_03
9455,64,2,2017-06-17,2017,6,dry,34,52.1,1,2,17.8,OBS_03
9456,64,2,2017-01-12,2017,1,dry,64,45.0,2,2,6.3,OBS_01
9457,64,2,2017-09-17,2017,9,wet,65,57.6,1,2,5.2,OBS_02
9458,159,5,2022-09-10,2022,9,wet,64,39.6,0,1,0.7,OBS_07
9459,159,5,2022-12-11,2022,12,dry,44,28.8,1,3,0.7,OBS_02
9460,159,5,2022-03-22,2022,3,wet,46,45.4,1,2,0.9,OBS_02
9461,159,5,2022-01-21,2022,1,dry,75,30.8,1,2,1.1,OBS_03
9462,474,12,2023-06-28,2023,6,dry,71,41.8,4,1,6.7,OBS_07
9463,474,12,2023-09-24,2023,9,wet,47,55.8,0,1,6.9,OBS_01
9464,474,12,2023-08-10,2023,8,dry,71,48.5,1,3,12.4,OBS_01
9465,333,9,2014-12-08,2014,12,dry,52,27.0,0,5,8.9,OBS_07
9466,333,9,2014-10-12,2014,10,wet,60,41.3,1,1,2.1,OBS_03
9467,333,9,2014-04-30,2014,4,wet,43,39.7,0,2,6.9,OBS_03
9468,333,9,2014-06-08,2014,6,dry,61,31.8,0,3,16.3,OBS_03
9469,333,9,2014-11-30,2014,11,wet,67,42.2,0,0,1.8,OBS_03
9470,333,9,2014-09-25,2014,9,wet,52,38.4,0,5,6.2,OBS_03
9471,424,11,2012-06-08,2012,6,dry,34,36.9,0,2,4.2,OBS_05
9472,424,11,2012-10-31,2012,10,wet,53,37.8,1,2,0.8,OBS_07
9473,424,11,2012-08-11,2012,8,dry,48,31.1,0,1,27.0,OBS_04
9474,465,12,2015-01-22,2015,1,dry,65,42.0,1,0,1.4,OBS_05
9475,465,12,2015-02-26,2015,2,dry,42,37.2,2,0,8.5,OBS_02
9476,465,12,2015-09-15,2015,9,wet,59,58.8,0,2,11.8,OBS_02
9477,465,12,2015-05-06,2015,5,wet,64,49.6,0,1,24.1,OBS_07
9478,465,12,2015-09-24,2015,9,wet,58,49.7,1,0,0.8,OBS_02
9479,465,12,2015-10-27,2015,10,wet,58,55.7,2,2,30.3,OBS_01
9480,228,6,2020-09-01,2020,9,wet,64,45.7,2,1,3.8,OBS_06
9481,228,6,2020-04-30,2020,4,wet,58,35.2,1,2,15.2,OBS_04
9482,228,6,2020-07-22,2020,7,dry,46,33.1,3,1,10.8,OBS_03
9483,228,6,2020-01-16,2020,1,dry,66,29.9,2,0,18.1,OBS_05
9484,478,12,2022-05-25,2022,5,wet,70,43.8,2,4,9.3,OBS_06
9485,478,12,2022-07-03,2022,7,dry,62,34.2,1,0,11.9,OBS_03
9486,478,12,2022-10-25,2022,10,wet,58,47.0,0,4,8.3,OBS_04
9487,478,12,2022-05-30,2022,5,wet,41,43.8,0,6,5.1,OBS_04
9488,478,12,2022-02-08,2022,2,dry,61,33.6,2,2,6.3,OBS_05
9489,478,12,2022-09-20,2022,9,wet,58,51.9,0,3,44.9,OBS_03
9490,241,6,2017-05-04,2017,5,wet,61,41.4,0,2,0.8,OBS_05
9491,241,6,2017-11-28,2017,11,wet,72,38.3,0,6,4.5,OBS_07
9492,241,6,2017-04-23,2017,4,wet,57,40.1,0,2,15.0,OBS_04
9493,241,6,2017-05-29,2017,5,wet,34,38.7,0,3,16.7,OBS_03
9494,241,6,2017-06-20,2017,6,dry,56,37.5,1,4,2.7,OBS_01
9495,241,6,2017-10-24,2017,10,wet,60,37.8,0,3,4.3,OBS_07
9496,22,1,2016-09-05,2016,9,wet,56,54.9,1,3,25.5,OBS_01
9497,22,1,2016-07-02,2016,7,dry,56,35.4,0,3,3.0,OBS_05
9498,22,1,2016-05-13,2016,5,wet,64,54.8,0,2,1.3,OBS_03
9499,22,1,2016-05-02,2016,5,wet,56,56.6,0,6,8.1,OBS_03
9500,22,1,2016-02-22,2016,2,dry,53,40.3,0,2,15.6,OBS_03
9501,201,5,2022-09-01,2022,9,wet,64,40.6,0,3,7.4,OBS_07
9502,201,5,2022-10-17,2022,10,wet,51,40.5,1,3,3.5,OBS_02
9503,201,5,2022-07-11,2022,7,dry,71,28.8,3,1,9.2,OBS_07
9504,279,7,2023-10-22,2023,10,wet,34,41.6,0,2,5.8,OBS_03
9505,279,7,2023-06-20,2023,6,dry,46,35.2,0,0,10.9,OBS_01
9506,279,7,2023-08-28,2023,8,dry,49,33.9,1,2,0.9,OBS_04
9507,279,7,2023-07-27,2023,7,dry,50,34.1,1,1,6.8,OBS_07
9508,279,7,2023-06-07,2023,6,dry,52,33.1,1,1,3.1,OBS_01
9509,279,7,2023-01-31,2023,1,dry,75,33.9,0,3,21.3,OBS_01
9510,110,3,2012-11-10,2012,11,wet,42,52.2,1,3,11.5,OBS_01
9511,110,3,2012-10-18,2012,10,wet,53,50.6,1,1,1.6,OBS_05
9512,110,3,2012-02-21,2012,2,dry,40,29.1,0,2,2.7,OBS_02
9513,110,3,2012-09-19,2012,9,wet,55,53.5,0,0,2.6,OBS_04
9514,5,1,2022-07-09,2022,7,dry,44,41.8,1,3,18.0,OBS_02
9515,5,1,2022-04-14,2022,4,wet,57,62.0,2,1,1.5,OBS_01
9516,5,1,2022-11-03,2022,11,wet,75,54.3,1,5,4.5,OBS_02
9517,117,4,2022-11-12,2022,11,wet,39,60.1,0,4,3.0,OBS_04
9518,117,4,2022-11-14,2022,11,wet,68,51.7,1,0,0.9,OBS_01
9519,117,4,2022-09-30,2022,9,wet,72,52.5,0,1,1.5,OBS_05
9520,117,4,2022-01-26,2022,1,dry,53,57.2,2,4,38.3,OBS_03
9521,117,4,2022-04-02,2022,4,wet,36,63.9,0,2,5.2,OBS_01
9522,117,4,2022-09-26,2022,9,wet,60,54.8,0,1,26.4,OBS_05
9523,434,11,2023-12-15,2023,12,dry,50,26.2,0,2,12.5,OBS_01
9524,434,11,2023-11-01,2023,11,wet,67,41.1,0,2,11.5,OBS_07
9525,434,11,2023-03-25,2023,3,wet,67,34.0,0,1,8.1,OBS_07
9526,434,11,2023-08-18,2023,8,dry,53,35.3,0,3,5.8,OBS_02
9527,434,11,2023-04-15,2023,4,wet,48,41.4,0,0,2.2,OBS_07
9528,52,2,2011-08-25,2011,8,dry,44,29.5,0,3,10.9,OBS_03
9529,52,2,2011-03-31,2011,3,wet,38,60.6,0,3,6.0,OBS_06
9530,52,2,2011-04-01,2011,4,wet,71,53.2,1,4,3.3,OBS_07
9531,52,2,2011-01-22,2011,1,dry,36,38.2,0,3,10.6,OBS_04
9532,466,12,2022-10-08,2022,10,wet,50,40.4,0,1,3.9,OBS_06
9533,466,12,2022-03-13,2022,3,wet,44,50.6,0,0,2.0,OBS_06
9534,466,12,2022-07-03,2022,7,dry,38,40.6,1,2,18.3,OBS_06
9535,466,12,2022-01-22,2022,1,dry,47,38.2,0,1,5.2,OBS_06
9536,58,2,2021-08-16,2021,8,dry,40,48.8,0,2,4.6,OBS_01
9537,58,2,2021-12-13,2021,12,dry,64,47.7,1,0,0.7,OBS_01
9538,58,2,2021-07-31,2021,7,dry,63,43.6,1,3,3.6,OBS_06
9539,58,2,2021-06-17,2021,6,dry,52,46.5,1,0,2.2,OBS_03
9540,58,2,2021-03-23,2021,3,wet,41,58.4,1,3,16.1,OBS_01
9541,187,5,2022-01-30,2022,1,dry,48,40.3,0,2,1.2,OBS_01
9542,187,5,2022-06-02,2022,6,dry,56,42.3,0,0,4.8,OBS_04
9543,187,5,2022-01-10,2022,1,dry,37,47.9,1,3,3.2,OBS_01
9544,463,12,2023-03-22,2023,3,wet,68,42.1,0,2,3.2,OBS_01
9545,463,12,2023-10-11,2023,10,wet,65,34.9,0,3,4.6,OBS_03
9546,463,12,2023-01-08,2023,1,dry,44,38.7,0,4,2.0,OBS_02
9547,463,12,2023-08-30,2023,8,dry,50,31.7,1,2,6.0,OBS_04
9548,463,12,2023-05-19,2023,5,wet,55,41.5,0,3,10.2,OBS_07
9549,463,12,2023-07-09,2023,7,dry,55,33.5,0,3,12.3,OBS_05
9550,2,1,2021-02-17,2021,2,dry,59,51.4,3,0,10.1,OBS_01
9551,2,1,2021-03-15,2021,3,wet,58,64.2,0,0,23.1,OBS_02
9552,2,1,2021-05-20,2021,5,wet,71,51.8,2,1,7.7,OBS_06
9553,2,1,2021-03-19,2021,3,wet,20,64.2,1,1,13.8,OBS_06
9554,68,2,2015-06-23,2015,6,dry,38,45.1,1,2,0.7,OBS_05
9555,68,2,2015-08-04,2015,8,dry,62,49.3,1,3,3.2,OBS_06
9556,68,2,2015-08-02,2015,8,dry,81,45.4,1,0,4.2,OBS_03
9557,68,2,2015-12-19,2015,12,dry,38,49.0,2,4,12.0,OBS_01
9558,68,2,2015-09-23,2015,9,wet,53,50.5,0,1,10.4,OBS_07
9559,356,9,2016-11-25,2016,11,wet,45,51.7,0,3,2.9,OBS_05
9560,356,9,2016-09-19,2016,9,wet,25,49.8,0,2,6.4,OBS_01
9561,356,9,2016-01-29,2016,1,dry,29,48.1,0,1,0.3,OBS_01
9562,480,12,2015-07-06,2015,7,dry,48,66.0,2,2,8.5,OBS_07
9563,480,12,2015-12-18,2015,12,dry,59,54.0,1,1,15.0,OBS_01
9564,480,12,2015-04-27,2015,4,wet,58,62.0,1,1,3.6,OBS_01
9565,480,12,2015-08-10,2015,8,dry,50,45.7,2,0,20.6,OBS_06
9566,480,12,2015-10-12,2015,10,wet,67,65.3,0,0,23.3,OBS_07
9567,480,12,2015-10-06,2015,10,wet,59,58.6,1,2,17.4,OBS_05
9568,37,1,2020-03-07,2020,3,wet,54,55.6,0,1,15.0,OBS_07
9569,37,1,2020-05-27,2020,5,wet,57,62.2,2,0,9.6,OBS_03
9570,37,1,2020-10-07,2020,10,wet,61,57.7,0,2,2.4,OBS_05
9571,78,2,2019-07-29,2019,7,dry,44,38.0,1,2,16.2,OBS_04
9572,78,2,2019-03-24,2019,3,wet,41,52.3,0,3,16.0,OBS_07
9573,78,2,2019-04-18,2019,4,wet,79,52.2,0,0,1.5,OBS_06
9574,78,2,2019-06-10,2019,6,dry,44,37.8,0,0,47.2,OBS_02
9575,78,2,2019-11-02,2019,11,wet,61,42.8,0,1,9.8,OBS_04
9576,216,6,2016-06-22,2016,6,dry,64,47.3,2,4,0.2,OBS_07
9577,216,6,2016-06-12,2016,6,dry,70,46.7,0,2,0.7,OBS_02
9578,216,6,2016-01-12,2016,1,dry,75,44.8,0,1,3.2,OBS_05
9579,216,6,2016-02-12,2016,2,dry,54,45.4,1,2,17.0,OBS_07
9580,216,6,2016-03-26,2016,3,wet,46,53.9,0,3,27.9,OBS_01
9581,387,10,2016-09-26,2016,9,wet,40,35.1,2,3,2.2,OBS_05
9582,387,10,2016-07-29,2016,7,dry,39,22.0,0,2,1.3,OBS_01
9583,387,10,2016-01-03,2016,1,dry,54,29.3,1,3,4.2,OBS_05
9584,387,10,2016-07-24,2016,7,dry,51,31.4,0,0,5.2,OBS_05
9585,387,10,2016-08-09,2016,8,dry,54,26.9,0,2,18.3,OBS_07
9586,387,10,2016-11-20,2016,11,wet,61,34.7,0,0,15.5,OBS_01
9587,53,2,2021-12-07,2021,12,dry,58,38.9,1,3,16.3,OBS_07
9588,53,2,2021-08-31,2021,8,dry,71,54.8,0,3,1.8,OBS_05
9589,53,2,2021-10-25,2021,10,wet,46,63.6,2,5,3.2,OBS_07
9590,127,4,2023-03-09,2023,3,wet,54,47.6,2,3,5.4,OBS_03
9591,127,4,2023-11-01,2023,11,wet,67,33.4,0,0,1.3,OBS_03
9592,127,4,2023-02-19,2023,2,dry,75,33.4,1,0,22.6,OBS_07
9593,127,4,2023-07-10,2023,7,dry,43,26.9,0,2,1.5,OBS_03
9594,127,4,2023-08-16,2023,8,dry,58,26.8,1,0,0.1,OBS_03
9595,318,9,2015-04-01,2015,4,wet,62,32.6,1,1,3.6,OBS_01
9596,318,9,2015-06-10,2015,6,dry,55,21.4,2,1,4.4,OBS_07
9597,318,9,2015-02-26,2015,2,dry,54,31.7,2,0,9.1,OBS_07
9598,352,9,2021-03-03,2021,3,wet,41,67.5,4,1,13.8,OBS_05
9599,352,9,2021-12-27,2021,12,dry,55,56.3,4,0,3.2,OBS_02
9600,352,9,2021-12-06,2021,12,dry,54,55.5,1,0,13.0,OBS_05
9601,352,9,2021-05-06,2021,5,wet,73,51.4,0,0,9.7,OBS_07
9602,352,9,2021-04-02,2021,4,wet,61,57.0,0,1,8.4,OBS_04
9603,350,9,2015-04-04,2015,4,wet,58,51.2,0,0,14.4,OBS_01
9604,350,9,2015-12-16,2015,12,dry,58,45.8,1,3,10.0,OBS_07
9605,350,9,2015-04-11,2015,4,wet,63,60.1,1,0,24.1,OBS_03
9606,350,9,2015-07-24,2015,7,dry,81,45.3,0,0,1.8,OBS_02
9607,350,9,2015-03-06,2015,3,wet,37,46.3,1,3,9.3,OBS_05
9608,108,3,2019-04-20,2019,4,wet,82,63.2,0,1,4.5,OBS_03
9609,108,3,2019-01-30,2019,1,dry,41,58.3,2,4,0.1,OBS_06
9610,108,3,2019-12-19,2019,12,dry,51,61.2,0,1,38.7,OBS_06
9611,14,1,2010-01-08,2010,1,dry,65,65.7,0,2,10.9,OBS_03
9612,14,1,2010-09-10,2010,9,wet,74,71.8,0,2,1.4,OBS_04
9613,14,1,2010-11-10,2010,11,wet,57,74.0,0,3,18.3,OBS_05
9614,96,2,2023-01-27,2023,1,dry,49,38.0,1,3,67.2,OBS_03
9615,96,2,2023-03-08,2023,3,wet,42,51.3,0,1,10.5,OBS_03
9616,96,2,2023-10-31,2023,10,wet,52,58.3,1,1,2.1,OBS_04
9617,74,2,2022-01-07,2022,1,dry,38,32.4,0,3,12.5,OBS_03
9618,74,2,2022-07-22,2022,7,dry,82,30.5,1,3,1.6,OBS_02
9619,74,2,2022-04-05,2022,4,wet,71,41.9,1,0,22.4,OBS_06
9620,74,2,2022-07-11,2022,7,dry,49,33.5,0,5,7.5,OBS_07
9621,56,2,2014-05-22,2014,5,wet,56,47.2,2,1,14.4,OBS_07
9622,56,2,2014-03-08,2014,3,wet,59,60.5,0,0,5.7,OBS_01
9623,56,2,2014-05-02,2014,5,wet,53,51.0,0,1,11.4,OBS_06
9624,416,11,2011-07-13,2011,7,dry,39,40.5,0,1,4.3,OBS_05
9625,416,11,2011-01-08,2011,1,dry,70,36.7,0,2,2.5,OBS_04
9626,416,11,2011-10-17,2011,10,wet,72,46.8,1,3,28.5,OBS_06
9627,416,11,2011-10-07,2011,10,wet,53,46.6,3,2,44.1,OBS_06
9628,416,11,2011-08-21,2011,8,dry,60,43.8,0,2,0.3,OBS_07
9629,26,1,2023-09-19,2023,9,wet,75,49.0,0,0,6.2,OBS_05
9630,26,1,2023-10-20,2023,10,wet,40,40.5,0,1,10.4,OBS_07
9631,26,1,2023-03-20,2023,3,wet,39,32.0,4,0,1.9,OBS_07
9632,26,1,2023-12-19,2023,12,dry,44,25.6,3,2,14.1,OBS_03
9633,26,1,2023-04-03,2023,4,wet,46,43.9,4,1,0.1,OBS_03
9634,320,9,2023-10-26,2023,10,wet,52,42.6,0,3,1.6,OBS_03
9635,320,9,2023-07-19,2023,7,dry,62,36.2,1,4,3.3,OBS_06
9636,320,9,2023-01-20,2023,1,dry,38,31.3,1,1,10.5,OBS_05
9637,320,9,2023-08-20,2023,8,dry,51,38.3,1,1,6.6,OBS_03
9638,320,9,2023-08-26,2023,8,dry,57,37.4,1,1,19.6,OBS_04
9639,341,9,2023-03-13,2023,3,wet,59,39.6,0,1,9.5,OBS_02
9640,341,9,2023-04-21,2023,4,wet,61,37.2,0,3,0.4,OBS_02
9641,341,9,2023-07-24,2023,7,dry,64,18.7,2,2,0.6,OBS_03
9642,341,9,2023-03-24,2023,3,wet,49,42.9,2,2,1.6,OBS_04
9643,3,1,2018-04-21,2018,4,wet,38,30.4,0,1,4.1,OBS_05
9644,3,1,2018-01-19,2018,1,dry,63,10.8,1,0,13.8,OBS_04
9645,3,1,2018-07-17,2018,7,dry,57,21.5,1,1,10.6,OBS_01
9646,3,1,2018-07-25,2018,7,dry,55,12.1,1,2,7.3,OBS_02
9647,3,1,2018-12-05,2018,12,dry,43,12.1,2,0,0.7,OBS_05
9648,227,6,2022-02-19,2022,2,dry,72,28.2,2,2,1.1,OBS_04
9649,227,6,2022-07-06,2022,7,dry,59,39.9,0,2,8.5,OBS_07
9650,227,6,2022-11-27,2022,11,wet,54,53.4,1,2,25.4,OBS_02
9651,66,2,2011-02-22,2011,2,dry,75,28.4,1,1,4.3,OBS_04
9652,66,2,2011-01-07,2011,1,dry,57,34.6,4,0,10.1,OBS_01
9653,66,2,2011-10-09,2011,10,wet,66,43.7,0,1,3.3,OBS_07
9654,66,2,2011-02-26,2011,2,dry,22,37.5,2,1,1.7,OBS_01
9655,66,2,2011-12-01,2011,12,dry,57,34.0,2,1,0.1,OBS_06
9656,345,9,2021-09-08,2021,9,wet,50,39.7,1,0,8.5,OBS_07
9657,345,9,2021-01-28,2021,1,dry,68,27.5,4,1,36.7,OBS_03
9658,345,9,2021-04-14,2021,4,wet,42,40.8,1,1,5.3,OBS_03
9659,345,9,2021-06-22,2021,6,dry,65,19.1,1,1,21.7,OBS_02
9660,460,12,2010-02-04,2010,2,dry,37,43.7,0,0,32.5,OBS_01
9661,460,12,2010-07-25,2010,7,dry,69,27.5,3,1,8.9,OBS_04
9662,460,12,2010-03-07,2010,3,wet,70,39.4,1,2,7.1,OBS_04
9663,460,12,2010-03-31,2010,3,wet,78,52.2,1,2,11.6,OBS_06
9664,456,12,2018-01-16,2018,1,dry,69,37.1,0,1,5.4,OBS_03
9665,456,12,2018-01-26,2018,1,dry,52,24.0,0,1,21.8,OBS_06
9666,456,12,2018-02-09,2018,2,dry,50,47.2,2,3,3.9,OBS_05
9667,456,12,2018-07-10,2018,7,dry,70,38.2,0,1,18.3,OBS_02
9668,456,12,2018-02-17,2018,2,dry,67,34.0,2,2,2.0,OBS_07
9669,329,9,2011-02-01,2011,2,dry,39,52.6,2,2,2.7,OBS_01
9670,329,9,2011-02-01,2011,2,dry,59,50.2,2,3,9.7,OBS_01
9671,329,9,2011-04-25,2011,4,wet,64,66.1,1,1,1.8,OBS_03
9672,329,9,2011-01-25,2011,1,dry,36,51.8,1,1,7.0,OBS_01
9673,351,9,2016-05-10,2016,5,wet,67,25.6,0,5,3.3,OBS_07
9674,351,9,2016-06-10,2016,6,dry,69,14.6,0,3,1.0,OBS_02
9675,351,9,2016-08-28,2016,8,dry,72,16.7,0,2,1.6,OBS_05
9676,222,6,2014-08-30,2014,8,dry,62,29.7,2,0,5.8,OBS_03
9677,222,6,2014-12-06,2014,12,dry,58,35.4,2,0,0.9,OBS_02
9678,222,6,2014-09-01,2014,9,wet,54,35.5,0,1,34.9,OBS_02
9679,222,6,2014-12-22,2014,12,dry,55,37.2,1,2,2.2,OBS_05
9680,161,5,2022-08-06,2022,8,dry,40,47.0,0,1,10.4,OBS_04
9681,161,5,2022-04-06,2022,4,wet,37,44.1,0,1,16.7,OBS_03
9682,161,5,2022-08-26,2022,8,dry,75,42.6,2,3,3.2,OBS_01
9683,161,5,2022-04-21,2022,4,wet,34,60.9,0,6,1.4,OBS_04
9684,499,12,2020-02-01,2020,2,dry,66,32.0,0,2,1.4,OBS_05
9685,499,12,2020-06-06,2020,6,dry,49,34.9,0,1,6.2,OBS_01
9686,499,12,2020-02-20,2020,2,dry,39,39.2,0,4,4.0,OBS_05
9687,499,12,2020-11-01,2020,11,wet,60,46.1,0,1,4.3,OBS_05
9688,499,12,2020-06-14,2020,6,dry,71,35.9,0,1,3.7,OBS_06
9689,499,12,2020-07-15,2020,7,dry,52,30.2,0,2,9.6,OBS_04
9690,286,7,2013-11-01,2013,11,wet,59,43.1,1,2,4.2,OBS_07
9691,286,7,2013-01-20,2013,1,dry,51,27.6,0,2,5.0,OBS_01
9692,286,7,2013-03-12,2013,3,wet,51,42.6,1,1,18.8,OBS_05
9693,286,7,2013-11-10,2013,11,wet,39,44.8,2,4,6.0,OBS_05
9694,74,2,2015-04-30,2015,4,wet,67,64.0,1,2,6.2,OBS_05
9695,74,2,2015-04-21,2015,4,wet,73,55.9,1,6,5.4,OBS_07
9696,74,2,2015-11-04,2015,11,wet,46,49.1,1,7,14.4,OBS_06
9697,471,12,2017-02-22,2017,2,dry,69,59.4,0,4,15.4,OBS_05
9698,471,12,2017-11-13,2017,11,wet,55,71.4,2,1,14.4,OBS_05
9699,471,12,2017-10-10,2017,10,wet,50,68.5,0,3,6.9,OBS_01
9700,471,12,2017-05-11,2017,5,wet,60,60.4,0,1,8.2,OBS_02
9701,471,12,2017-10-22,2017,10,wet,62,72.1,0,3,9.9,OBS_06
9702,472,12,2015-11-25,2015,11,wet,66,54.3,0,2,3.6,OBS_04
9703,472,12,2015-11-16,2015,11,wet,56,53.2,0,2,2.7,OBS_04
9704,472,12,2015-08-11,2015,8,dry,50,34.7,1,0,23.1,OBS_03
9705,242,6,2015-01-20,2015,1,dry,74,40.8,0,4,3.6,OBS_07
9706,242,6,2015-05-19,2015,5,wet,50,44.3,0,1,7.1,OBS_02
9707,242,6,2015-11-28,2015,11,wet,54,38.3,1,3,10.2,OBS_07
9708,242,6,2015-02-16,2015,2,dry,68,40.5,2,1,4.3,OBS_06
9709,242,6,2015-01-31,2015,1,dry,48,34.8,0,1,3.0,OBS_06
9710,242,6,2015-10-15,2015,10,wet,81,50.4,0,3,1.7,OBS_04
9711,54,2,2018-02-08,2018,2,dry,48,47.8,0,7,0.9,OBS_04
9712,54,2,2018-01-17,2018,1,dry,55,39.0,0,2,14.9,OBS_06
9713,54,2,2018-09-02,2018,9,wet,39,52.0,0,1,8.6,OBS_06
9714,54,2,2018-10-02,2018,10,wet,63,64.5,1,3,0.2,OBS_01
9715,475,12,2018-05-25,2018,5,wet,36,59.0,2,0,17.8,OBS_06
9716,475,12,2018-07-25,2018,7,dry,72,36.0,1,3,2.0,OBS_01
9717,475,12,2018-06-12,2018,6,dry,56,36.0,1,0,2.9,OBS_04
9718,475,12,2018-07-08,2018,7,dry,49,38.6,3,1,3.5,OBS_03
9719,7,1,2021-03-29,2021,3,wet,62,64.9,1,6,4.3,OBS_06
9720,7,1,2021-10-12,2021,10,wet,50,59.4,3,4,19.2,OBS_04
9721,7,1,2021-01-31,2021,1,dry,26,50.9,1,1,0.5,OBS_02
9722,7,1,2021-05-12,2021,5,wet,39,59.6,1,2,2.8,OBS_03
9723,7,1,2021-04-08,2021,4,wet,42,67.9,0,2,12.8,OBS_05
9724,7,1,2021-11-04,2021,11,wet,38,66.2,0,2,1.1,OBS_02
