individual_id,group_id,group_name,year,age,sex,dominance_rank,forage_pct,rest_pct,social_pct,travel_pct,body_condition_score,survived_next_year,group_size,n_silverbacks,n_blackbacks,n_adult_females,n_juveniles,n_infants,multi_male_group,habitat_quality_score,annual_rainfall_mm,lagged_rainfall_mm,n_obs_sessions,mean_foraging_pct,mean_agonistic,mean_affiliation,mean_nn_dist_m,n_wet_sessions,n_dry_sessions
11,1,Susa,2019,11,F,1,61.0,48.7,17.4,0.0,3.22,1,15,1,0,5,6,3,0,2.23,1076.1,1118.3,,,,,,,
11,1,Susa,2020,12,F,7,44.0,32.0,15.3,8.7,2.25,1,15,1,1,7,3,3,0,2.23,1029.6,1076.1,,,,,,,
11,1,Susa,2021,13,F,2,61.1,36.1,16.0,0.0,3.77,1,16,1,2,6,5,2,0,2.23,1072.1,1029.6,,,,,,,
11,1,Susa,2022,14,F,7,33.6,34.9,11.9,19.6,3.36,1,16,1,1,7,4,3,0,2.23,1046.1,1072.1,3.0,29.63,0.33,2.67,7.47,1.0,2.0
11,1,Susa,2023,15,F,7,57.1,25.8,20.2,0.0,2.45,1,16,1,2,8,1,4,0,2.23,1162.7,1046.1,,,,,,,
12,1,Susa,2010,12,M,1,41.7,21.5,16.9,19.9,2.95,1,16,1,2,8,0,5,0,2.23,1133.2,,,,,,,,
12,1,Susa,2011,13,M,1,38.0,32.4,11.2,18.4,3.46,1,16,1,1,8,3,3,0,2.23,969.9,1133.2,,,,,,,
12,1,Susa,2012,14,M,1,39.3,35.4,13.8,11.5,3.82,1,17,1,1,9,1,5,0,2.23,1035.6,969.9,,,,,,,
12,1,Susa,2013,15,M,1,24.8,30.4,13.5,31.3,2.51,1,18,1,2,9,1,5,0,2.23,1019.0,1035.6,,,,,,,
12,1,Susa,2014,16,M,1,48.2,26.1,12.9,12.8,3.32,1,18,1,2,6,6,3,0,2.23,1061.7,1019.0,5.0,47.64,1.4,0.8,6.78,3.0,2.0
12,1,Susa,2015,17,M,1,39.8,29.6,12.5,18.1,3.34,1,18,1,2,9,0,6,0,2.23,1342.4,1061.7,,,,,,,
12,1,Susa,2016,18,M,1,43.3,19.5,18.6,18.6,3.57,1,18,1,1,7,5,4,0,2.23,1384.6,1342.4,4.0,42.45,1.25,2.0,14.18,2.0,2.0
12,1,Susa,2017,19,M,1,45.2,33.9,15.9,5.0,3.72,1,18,1,2,6,7,2,0,2.23,1041.6,1384.6,3.0,48.8,2.67,1.67,4.47,2.0,1.0
12,1,Susa,2018,20,M,1,43.1,31.2,18.9,6.8,2.34,1,15,1,2,5,5,2,0,2.23,1118.3,1041.6,,,,,,,
12,1,Susa,2019,21,M,1,53.7,36.0,18.3,0.0,3.23,1,15,1,0,5,6,3,0,2.23,1076.1,1118.3,,,,,,,
12,1,Susa,2020,22,M,1,53.5,17.2,9.4,19.9,3.42,1,15,1,1,7,3,3,0,2.23,1029.6,1076.1,3.0,53.7,1.67,1.0,6.5,3.0,0.0
12,1,Susa,2021,23,M,1,59.2,27.0,9.6,4.2,2.96,1,16,1,2,6,5,2,0,2.23,1072.1,1029.6,5.0,58.46,1.6,1.2,1.76,2.0,3.0
12,1,Susa,2022,24,M,1,57.3,28.8,15.9,0.0,3.38,1,16,1,1,7,4,3,0,2.23,1046.1,1072.1,,,,,,,
12,1,Susa,2023,25,M,1,44.0,33.5,12.2,10.3,3.4,1,16,1,2,8,1,4,0,2.23,1162.7,1046.1,,,,,,,
13,1,Susa,2010,3,F,5,52.5,35.2,7.5,4.8,2.76,1,16,1,2,8,0,5,0,2.23,1133.2,,3.0,55.2,0.0,1.33,4.03,2.0,1.0
13,1,Susa,2011,4,F,2,49.8,25.1,13.2,11.9,2.9,1,16,1,1,8,3,3,0,2.23,969.9,1133.2,,,,,,,
13,1,Susa,2012,5,F,2,40.5,32.6,10.4,16.5,3.08,1,17,1,1,9,1,5,0,2.23,1035.6,969.9,,,,,,,
13,1,Susa,2013,6,F,2,32.3,30.2,16.0,21.5,2.56,1,18,1,2,9,1,5,0,2.23,1019.0,1035.6,5.0,30.46,0.4,2.6,6.54,2.0,3.0
13,1,Susa,2014,7,F,4,47.5,40.2,16.0,0.0,4.32,1,18,1,2,6,6,3,0,2.23,1061.7,1019.0,,,,,,,
13,1,Susa,2015,8,F,4,57.7,31.6,16.4,0.0,2.7,1,18,1,2,9,0,6,0,2.23,1342.4,1061.7,3.0,48.5,0.0,4.0,21.13,0.0,3.0
13,1,Susa,2016,9,F,5,40.1,29.8,13.3,16.8,3.32,1,18,1,1,7,5,4,0,2.23,1384.6,1342.4,4.0,45.3,0.25,2.75,4.02,3.0,1.0
13,1,Susa,2017,10,F,2,71.0,22.5,7.7,0.0,4.99,1,18,1,2,6,7,2,0,2.23,1041.6,1384.6,4.0,70.65,1.0,2.25,14.32,0.0,4.0
13,1,Susa,2018,11,F,4,52.6,41.5,22.5,0.0,3.15,1,15,1,2,5,5,2,0,2.23,1118.3,1041.6,3.0,50.93,2.0,2.33,6.73,2.0,1.0
13,1,Susa,2019,12,F,5,41.6,34.1,12.9,11.4,3.48,1,15,1,0,5,6,3,0,2.23,1076.1,1118.3,3.0,43.43,0.33,0.67,11.33,1.0,2.0
13,1,Susa,2020,13,F,2,42.4,34.8,5.5,17.3,2.83,1,15,1,1,7,3,3,0,2.23,1029.6,1076.1,3.0,36.83,0.33,2.0,11.0,1.0,2.0
13,1,Susa,2021,14,F,3,43.3,33.4,9.1,14.2,3.23,1,16,1,2,6,5,2,0,2.23,1072.1,1029.6,4.0,44.27,0.25,3.0,23.05,3.0,1.0
13,1,Susa,2022,15,F,2,56.4,26.3,16.3,1.0,2.91,1,16,1,1,7,4,3,0,2.23,1046.1,1072.1,4.0,63.67,0.0,1.75,5.28,3.0,1.0
13,1,Susa,2023,16,F,3,26.3,21.8,11.1,40.8,2.57,1,16,1,2,8,1,4,0,2.23,1162.7,1046.1,6.0,27.72,0.33,2.17,7.68,4.0,2.0
14,1,Susa,2010,1,F,4,69.8,32.1,25.4,0.0,3.51,1,16,1,2,8,0,5,0,2.23,1133.2,,3.0,70.5,0.0,2.33,10.2,2.0,1.0
14,1,Susa,2011,2,F,7,52.0,33.0,15.6,0.0,3.4,1,16,1,1,8,3,3,0,2.23,969.9,1133.2,6.0,47.98,1.17,2.17,7.95,2.0,4.0
14,1,Susa,2012,3,F,2,64.7,18.6,12.8,3.9,2.86,1,17,1,1,9,1,5,0,2.23,1035.6,969.9,4.0,65.17,0.5,1.5,9.85,1.0,3.0
14,1,Susa,2013,4,F,4,37.5,29.1,10.2,23.2,3.37,1,18,1,2,9,1,5,0,2.23,1019.0,1035.6,,,,,,,
14,1,Susa,2014,5,F,3,53.0,31.2,10.2,5.6,2.93,1,18,1,2,6,6,3,0,2.23,1061.7,1019.0,3.0,51.6,0.33,5.0,2.93,2.0,1.0
14,1,Susa,2015,6,F,9,57.7,32.3,22.3,0.0,4.13,1,18,1,2,9,0,6,0,2.23,1342.4,1061.7,3.0,58.83,0.67,3.33,16.07,2.0,1.0
14,1,Susa,2016,7,F,5,63.4,27.0,4.9,4.7,3.06,1,18,1,1,7,5,4,0,2.23,1384.6,1342.4,3.0,67.9,0.33,3.67,6.43,1.0,2.0
14,1,Susa,2017,8,F,1,55.9,25.0,14.6,4.5,4.43,1,18,1,2,6,7,2,0,2.23,1041.6,1384.6,5.0,57.66,0.2,3.2,7.1,2.0,3.0
14,1,Susa,2018,9,F,4,46.4,31.5,14.1,8.0,3.47,1,15,1,2,5,5,2,0,2.23,1118.3,1041.6,3.0,46.0,0.67,3.0,3.87,1.0,2.0
14,1,Susa,2019,10,F,4,53.5,35.6,17.5,0.0,3.31,1,15,1,0,5,6,3,0,2.23,1076.1,1118.3,6.0,52.8,0.17,2.0,8.7,2.0,4.0
14,1,Susa,2020,11,F,1,48.8,24.4,17.2,9.6,2.93,1,15,1,1,7,3,3,0,2.23,1029.6,1076.1,5.0,45.36,0.4,2.4,5.9,1.0,4.0
14,1,Susa,2021,12,F,4,54.1,29.9,17.8,0.0,3.18,1,16,1,2,6,5,2,0,2.23,1072.1,1029.6,6.0,49.18,1.17,3.17,4.62,2.0,4.0
14,1,Susa,2022,13,F,5,46.6,31.3,14.2,7.9,3.4,1,16,1,1,7,4,3,0,2.23,1046.1,1072.1,6.0,47.35,0.17,2.67,6.45,4.0,2.0
14,1,Susa,2023,14,F,5,39.3,23.8,6.0,30.9,3.58,1,16,1,2,8,1,4,0,2.23,1162.7,1046.1,,,,,,,
15,1,Susa,2010,4,F,2,53.6,29.8,14.3,2.3,3.66,1,16,1,2,8,0,5,0,2.23,1133.2,,6.0,50.8,0.33,1.17,9.3,3.0,3.0
15,1,Susa,2011,5,F,1,46.5,31.0,13.4,9.1,3.32,1,16,1,1,8,3,3,0,2.23,969.9,1133.2,3.0,42.2,0.33,3.33,18.2,0.0,3.0
15,1,Susa,2012,6,F,7,32.7,31.6,20.8,14.9,2.32,1,17,1,1,9,1,5,0,2.23,1035.6,969.9,4.0,28.7,0.5,2.0,17.75,2.0,2.0
15,1,Susa,2013,7,F,7,43.3,38.9,15.6,2.2,2.93,1,18,1,2,9,1,5,0,2.23,1019.0,1035.6,5.0,41.26,0.4,1.6,5.52,2.0,3.0
15,1,Susa,2014,8,F,1,49.3,32.0,11.6,7.1,2.72,1,18,1,2,6,6,3,0,2.23,1061.7,1019.0,,,,,,,
15,1,Susa,2015,9,F,3,45.7,35.3,11.1,7.9,3.06,1,18,1,2,9,0,6,0,2.23,1342.4,1061.7,,,,,,,
15,1,Susa,2016,10,F,1,43.4,30.0,19.3,7.3,3.39,1,18,1,1,7,5,4,0,2.23,1384.6,1342.4,,,,,,,
15,1,Susa,2017,11,F,4,44.1,38.3,10.9,6.7,3.49,1,18,1,2,6,7,2,0,2.23,1041.6,1384.6,,,,,,,
15,1,Susa,2018,12,F,4,47.4,33.4,15.6,3.6,3.05,1,15,1,2,5,5,2,0,2.23,1118.3,1041.6,6.0,50.25,0.33,3.5,8.48,4.0,2.0
15,1,Susa,2019,13,F,3,55.3,9.7,18.2,16.8,3.17,1,15,1,0,5,6,3,0,2.23,1076.1,1118.3,,,,,,,
15,1,Susa,2020,14,F,7,57.8,27.2,15.4,0.0,3.99,1,15,1,1,7,3,3,0,2.23,1029.6,1076.1,3.0,51.0,0.33,1.67,15.63,0.0,3.0
15,1,Susa,2021,15,F,3,41.5,36.4,15.8,6.3,3.48,1,16,1,2,6,5,2,0,2.23,1072.1,1029.6,3.0,43.77,1.33,3.0,2.4,2.0,1.0
15,1,Susa,2022,16,F,5,45.8,37.8,12.1,4.3,3.45,1,16,1,1,7,4,3,0,2.23,1046.1,1072.1,,,,,,,
15,1,Susa,2023,17,F,5,31.0,41.9,17.6,9.5,3.34,1,16,1,2,8,1,4,0,2.23,1162.7,1046.1,,,,,,,
16,1,Susa,2010,5,F,3,37.9,21.8,12.3,28.0,2.0,1,16,1,2,8,0,5,0,2.23,1133.2,,,,,,,,
16,1,Susa,2011,6,F,4,36.4,34.0,10.6,19.0,3.95,1,16,1,1,8,3,3,0,2.23,969.9,1133.2,3.0,35.07,0.67,3.33,1.33,3.0,0.0
16,1,Susa,2012,7,F,2,50.3,20.7,12.5,16.5,4.2,1,17,1,1,9,1,5,0,2.23,1035.6,969.9,,,,,,,
16,1,Susa,2013,8,F,3,39.3,35.1,17.2,8.4,2.62,1,18,1,2,9,1,5,0,2.23,1019.0,1035.6,4.0,41.42,0.5,2.5,4.3,3.0,1.0
16,1,Susa,2014,9,F,2,47.1,21.6,17.9,13.4,3.74,1,18,1,2,6,6,3,0,2.23,1061.7,1019.0,,,,,,,
16,1,Susa,2015,10,F,9,38.5,28.8,9.6,23.1,2.9,1,18,1,2,9,0,6,0,2.23,1342.4,1061.7,5.0,38.36,0.4,3.4,14.86,3.0,2.0
16,1,Susa,2016,11,F,6,40.9,29.3,18.3,11.5,3.38,1,18,1,1,7,5,4,0,2.23,1384.6,1342.4,,,,,,,
16,1,Susa,2017,12,F,3,49.7,12.4,17.6,20.3,4.02,1,18,1,2,6,7,2,0,2.23,1041.6,1384.6,5.0,52.0,0.4,4.0,11.48,4.0,1.0
16,1,Susa,2018,13,F,4,39.4,29.8,17.1,13.7,2.72,1,15,1,2,5,5,2,0,2.23,1118.3,1041.6,6.0,37.07,0.17,2.67,5.6,3.0,3.0
16,1,Susa,2019,14,F,3,32.9,27.9,18.6,20.6,3.45,1,15,1,0,5,6,3,0,2.23,1076.1,1118.3,6.0,32.97,0.5,2.0,7.95,3.0,3.0
16,1,Susa,2020,15,F,6,42.8,32.5,11.9,12.8,3.21,1,15,1,1,7,3,3,0,2.23,1029.6,1076.1,6.0,45.98,0.67,3.5,10.15,4.0,2.0
16,1,Susa,2021,16,F,3,53.1,38.0,12.0,0.0,2.97,1,16,1,2,6,5,2,0,2.23,1072.1,1029.6,5.0,52.12,0.6,4.0,11.06,2.0,3.0
16,1,Susa,2022,17,F,1,35.1,24.0,15.5,25.4,2.82,1,16,1,1,7,4,3,0,2.23,1046.1,1072.1,,,,,,,
16,1,Susa,2023,18,F,6,53.4,39.9,13.1,0.0,2.72,1,16,1,2,8,1,4,0,2.23,1162.7,1046.1,,,,,,,
17,1,Susa,2011,0,F,2,37.1,27.4,8.5,27.0,3.6,1,16,1,1,8,3,3,0,2.23,969.9,1133.2,3.0,37.97,0.0,3.33,5.53,2.0,1.0
17,1,Susa,2012,1,F,9,49.6,39.8,13.5,0.0,3.15,1,17,1,1,9,1,5,0,2.23,1035.6,969.9,5.0,48.86,0.2,3.2,15.86,2.0,3.0
17,1,Susa,2013,2,F,4,32.7,35.5,17.0,14.8,4.19,1,18,1,2,9,1,5,0,2.23,1019.0,1035.6,5.0,31.84,0.2,3.4,6.14,2.0,3.0
17,1,Susa,2014,3,F,1,50.5,16.7,19.8,13.0,3.08,1,18,1,2,6,6,3,0,2.23,1061.7,1019.0,5.0,55.08,1.0,2.6,9.46,3.0,2.0
17,1,Susa,2015,4,F,8,52.4,26.0,22.5,0.0,3.64,1,18,1,2,9,0,6,0,2.23,1342.4,1061.7,4.0,55.13,0.75,2.5,12.5,3.0,1.0
17,1,Susa,2016,5,F,1,42.4,25.2,19.3,13.1,3.69,1,18,1,1,7,5,4,0,2.23,1384.6,1342.4,6.0,42.57,0.17,3.17,7.47,2.0,4.0
17,1,Susa,2017,6,F,6,54.0,35.7,11.9,0.0,4.14,1,18,1,2,6,7,2,0,2.23,1041.6,1384.6,5.0,51.66,0.4,2.4,21.96,1.0,4.0
17,1,Susa,2018,7,F,1,50.3,24.8,18.3,6.6,2.87,1,15,1,2,5,5,2,0,2.23,1118.3,1041.6,4.0,51.83,0.25,1.25,25.8,2.0,2.0
17,1,Susa,2019,8,F,1,26.3,38.1,14.3,21.3,2.16,1,15,1,0,5,6,3,0,2.23,1076.1,1118.3,,,,,,,
17,1,Susa,2020,9,F,1,39.6,23.9,13.0,23.5,3.01,1,15,1,1,7,3,3,0,2.23,1029.6,1076.1,4.0,46.3,0.5,2.0,3.63,4.0,0.0
17,1,Susa,2021,10,F,4,34.3,27.7,15.4,22.6,2.85,1,16,1,2,6,5,2,0,2.23,1072.1,1029.6,,,,,,,
17,1,Susa,2022,11,F,6,35.6,36.9,16.3,11.2,3.29,1,16,1,1,7,4,3,0,2.23,1046.1,1072.1,,,,,,,
17,1,Susa,2023,12,F,5,44.0,31.6,11.4,13.0,2.49,1,16,1,2,8,1,4,0,2.23,1162.7,1046.1,5.0,41.9,0.6,2.2,8.18,2.0,3.0
18,1,Susa,2011,0,F,1,47.6,32.5,21.5,0.0,3.42,0,16,1,1,8,3,3,0,2.23,969.9,1133.2,3.0,57.37,0.67,2.0,6.57,3.0,0.0
19,1,Susa,2011,0,F,5,52.2,29.2,13.5,5.1,3.59,0,16,1,1,8,3,3,0,2.23,969.9,1133.2,,,,,,,
20,1,Susa,2012,0,M,3,31.9,39.5,9.3,19.3,2.55,1,17,1,1,9,1,5,0,2.23,1035.6,969.9,6.0,36.07,1.5,1.0,2.2,4.0,2.0
20,1,Susa,2013,1,M,7,44.0,35.9,13.0,7.1,2.52,1,18,1,2,9,1,5,0,2.23,1019.0,1035.6,4.0,43.23,1.5,0.5,5.27,2.0,2.0
20,1,Susa,2014,2,M,6,38.7,33.9,14.5,12.9,3.19,1,18,1,2,6,6,3,0,2.23,1061.7,1019.0,,,,,,,
20,1,Susa,2015,3,M,4,48.9,24.9,12.4,13.8,3.59,1,18,1,2,9,0,6,0,2.23,1342.4,1061.7,,,,,,,
20,1,Susa,2016,4,M,5,44.5,26.5,20.9,8.1,3.33,1,18,1,1,7,5,4,0,2.23,1384.6,1342.4,5.0,48.62,1.0,0.6,11.24,5.0,0.0
20,1,Susa,2017,5,M,6,40.0,35.2,18.8,6.0,4.13,1,18,1,2,6,7,2,0,2.23,1041.6,1384.6,,,,,,,
20,1,Susa,2018,6,M,5,36.1,31.5,17.0,15.4,3.24,1,15,1,2,5,5,2,0,2.23,1118.3,1041.6,4.0,39.55,1.5,1.75,3.83,2.0,2.0
20,1,Susa,2019,7,M,5,46.5,31.4,19.2,2.9,3.98,1,15,1,0,5,6,3,0,2.23,1076.1,1118.3,5.0,48.32,1.4,1.2,5.42,3.0,2.0
20,1,Susa,2020,8,M,6,47.1,30.2,21.0,1.7,3.13,1,15,1,1,7,3,3,0,2.23,1029.6,1076.1,4.0,40.35,2.0,0.75,1.73,1.0,3.0
20,1,Susa,2021,9,M,4,57.4,35.1,16.7,0.0,3.46,1,16,1,2,6,5,2,0,2.23,1072.1,1029.6,,,,,,,
20,1,Susa,2022,10,M,5,40.5,17.9,16.9,24.7,4.02,1,16,1,1,7,4,3,0,2.23,1046.1,1072.1,3.0,45.4,3.33,1.0,7.0,2.0,1.0
20,1,Susa,2023,11,M,3,40.2,29.4,15.3,15.1,2.7,1,16,1,2,8,1,4,0,2.23,1162.7,1046.1,,,,,,,
21,1,Susa,2012,0,F,1,48.9,35.8,15.8,0.0,2.94,1,17,1,1,9,1,5,0,2.23,1035.6,969.9,3.0,48.4,1.0,1.67,12.27,2.0,1.0
21,1,Susa,2013,1,F,7,52.0,34.6,14.9,0.0,3.06,1,18,1,2,9,1,5,0,2.23,1019.0,1035.6,6.0,52.83,0.5,3.33,10.18,2.0,4.0
21,1,Susa,2014,2,F,3,44.2,37.3,10.7,7.8,3.01,1,18,1,2,6,6,3,0,2.23,1061.7,1019.0,,,,,,,
21,1,Susa,2015,3,F,3,65.3,31.1,14.6,0.0,3.0,1,18,1,2,9,0,6,0,2.23,1342.4,1061.7,,,,,,,
21,1,Susa,2016,4,F,5,51.2,39.2,18.7,0.0,3.45,1,18,1,1,7,5,4,0,2.23,1384.6,1342.4,3.0,54.5,0.67,0.67,4.33,1.0,2.0
21,1,Susa,2017,5,F,3,50.8,33.1,12.4,3.7,4.14,1,18,1,2,6,7,2,0,2.23,1041.6,1384.6,,,,,,,
21,1,Susa,2018,6,F,4,54.0,33.1,14.4,0.0,2.97,1,15,1,2,5,5,2,0,2.23,1118.3,1041.6,,,,,,,
21,1,Susa,2019,7,F,3,38.7,30.0,16.7,14.6,3.1,1,15,1,0,5,6,3,0,2.23,1076.1,1118.3,6.0,41.42,0.83,3.5,11.87,4.0,2.0
21,1,Susa,2020,8,F,3,53.7,36.3,15.0,0.0,2.76,1,15,1,1,7,3,3,0,2.23,1029.6,1076.1,,,,,,,
21,1,Susa,2021,9,F,3,48.5,30.8,15.9,4.8,3.67,1,16,1,2,6,5,2,0,2.23,1072.1,1029.6,4.0,49.23,0.5,2.25,6.38,1.0,3.0
21,1,Susa,2022,10,F,4,40.2,28.6,8.4,22.8,2.85,1,16,1,1,7,4,3,0,2.23,1046.1,1072.1,5.0,37.86,0.6,2.2,6.98,2.0,3.0
21,1,Susa,2023,11,F,5,39.5,36.3,18.3,5.9,2.43,1,16,1,2,8,1,4,0,2.23,1162.7,1046.1,,,,,,,
22,1,Susa,2012,0,F,8,48.7,42.7,10.3,0.0,2.63,1,17,1,1,9,1,5,0,2.23,1035.6,969.9,,,,,,,
22,1,Susa,2013,1,F,6,48.1,38.2,11.0,2.7,3.42,1,18,1,2,9,1,5,0,2.23,1019.0,1035.6,,,,,,,
22,1,Susa,2014,2,F,4,49.7,32.0,8.2,10.1,3.76,1,18,1,2,6,6,3,0,2.23,1061.7,1019.0,4.0,48.73,0.25,2.25,7.78,2.0,2.0
22,1,Susa,2015,3,F,5,61.5,23.6,15.1,0.0,3.85,1,18,1,2,9,0,6,0,2.23,1342.4,1061.7,,,,,,,
22,1,Susa,2016,4,F,2,50.5,32.5,13.5,3.5,4.01,1,18,1,1,7,5,4,0,2.23,1384.6,1342.4,5.0,48.4,0.2,3.2,10.7,3.0,2.0
22,1,Susa,2017,5,F,5,48.7,32.9,16.4,2.0,4.25,1,18,1,2,6,7,2,0,2.23,1041.6,1384.6,4.0,48.77,0.75,1.25,3.75,2.0,2.0
22,1,Susa,2018,6,F,1,47.6,33.7,10.6,8.1,2.65,1,15,1,2,5,5,2,0,2.23,1118.3,1041.6,,,,,,,
22,1,Susa,2019,7,F,3,34.2,34.1,13.4,18.3,2.96,1,15,1,0,5,6,3,0,2.23,1076.1,1118.3,3.0,33.97,0.33,2.67,17.13,1.0,2.0
22,1,Susa,2020,8,F,6,42.1,30.3,15.5,12.1,3.5,1,15,1,1,7,3,3,0,2.23,1029.6,1076.1,3.0,37.3,0.0,1.33,7.9,0.0,3.0
22,1,Susa,2021,9,F,2,46.2,34.6,8.0,11.2,3.73,1,16,1,2,6,5,2,0,2.23,1072.1,1029.6,,,,,,,
22,1,Susa,2022,10,F,1,50.1,28.9,16.3,4.7,2.52,1,16,1,1,7,4,3,0,2.23,1046.1,1072.1,6.0,53.17,0.67,2.17,7.0,5.0,1.0
22,1,Susa,2023,11,F,4,45.3,32.7,18.8,3.2,2.47,1,16,1,2,8,1,4,0,2.23,1162.7,1046.1,,,,,,,
23,1,Susa,2013,0,F,5,48.3,36.5,14.5,0.7,2.91,1,18,1,2,9,1,5,0,2.23,1019.0,1035.6,,,,,,,
23,1,Susa,2014,1,F,5,41.7,22.9,18.9,16.5,2.86,1,18,1,2,6,6,3,0,2.23,1061.7,1019.0,3.0,36.53,0.67,0.67,6.4,0.0,3.0
23,1,Susa,2015,2,F,7,47.9,26.3,16.6,9.2,2.69,1,18,1,2,9,0,6,0,2.23,1342.4,1061.7,6.0,47.12,0.33,2.17,10.63,4.0,2.0
23,1,Susa,2016,3,F,1,27.8,25.7,14.2,32.3,3.11,1,18,1,1,7,5,4,0,2.23,1384.6,1342.4,3.0,28.23,0.33,2.67,11.7,2.0,1.0
23,1,Susa,2017,4,F,1,37.3,35.9,16.9,9.9,2.93,1,18,1,2,6,7,2,0,2.23,1041.6,1384.6,4.0,36.4,0.25,2.75,12.85,1.0,3.0
23,1,Susa,2018,5,F,3,39.4,37.5,17.6,5.5,2.78,1,15,1,2,5,5,2,0,2.23,1118.3,1041.6,,,,,,,
23,1,Susa,2019,6,F,5,36.8,21.9,8.9,32.4,3.74,1,15,1,0,5,6,3,0,2.23,1076.1,1118.3,6.0,36.43,0.5,4.0,4.25,3.0,3.0
23,1,Susa,2020,7,F,5,37.8,27.6,11.0,23.6,3.66,1,15,1,1,7,3,3,0,2.23,1029.6,1076.1,6.0,36.45,0.33,3.33,11.65,3.0,3.0
23,1,Susa,2021,8,F,5,38.5,29.1,18.7,13.7,3.27,1,16,1,2,6,5,2,0,2.23,1072.1,1029.6,,,,,,,
23,1,Susa,2022,9,F,6,51.8,29.4,9.7,9.1,3.53,1,16,1,1,7,4,3,0,2.23,1046.1,1072.1,3.0,56.47,0.67,2.67,11.27,3.0,0.0
23,1,Susa,2023,10,F,7,45.3,23.4,10.4,20.9,2.83,1,16,1,2,8,1,4,0,2.23,1162.7,1046.1,5.0,40.32,0.6,1.6,13.88,2.0,3.0
24,1,Susa,2013,0,F,5,35.5,29.8,19.7,15.0,2.63,1,18,1,2,9,1,5,0,2.23,1019.0,1035.6,6.0,39.65,0.67,2.67,18.15,5.0,1.0
24,1,Susa,2014,1,F,3,46.0,25.9,22.4,5.7,3.96,1,18,1,2,6,6,3,0,2.23,1061.7,1019.0,,,,,,,
24,1,Susa,2015,2,F,4,49.6,32.0,15.8,2.6,2.91,1,18,1,2,9,0,6,0,2.23,1342.4,1061.7,,,,,,,
24,1,Susa,2016,3,F,1,31.6,24.6,12.9,30.9,4.38,1,18,1,1,7,5,4,0,2.23,1384.6,1342.4,,,,,,,
24,1,Susa,2017,4,F,5,45.2,33.7,13.1,8.0,3.79,1,18,1,2,6,7,2,0,2.23,1041.6,1384.6,,,,,,,
24,1,Susa,2018,5,F,2,43.6,22.1,19.3,15.0,2.8,1,15,1,2,5,5,2,0,2.23,1118.3,1041.6,6.0,44.27,0.5,3.33,2.8,4.0,2.0
24,1,Susa,2019,6,F,5,40.7,19.8,10.5,29.0,3.82,1,15,1,0,5,6,3,0,2.23,1076.1,1118.3,,,,,,,
24,1,Susa,2020,7,F,1,53.7,34.3,19.1,0.0,3.57,1,15,1,1,7,3,3,0,2.23,1029.6,1076.1,4.0,49.02,0.5,2.5,9.53,1.0,3.0
24,1,Susa,2021,8,F,6,45.3,45.4,19.9,0.0,2.92,1,16,1,2,6,5,2,0,2.23,1072.1,1029.6,5.0,39.94,0.2,2.0,6.54,1.0,4.0
24,1,Susa,2022,9,F,5,43.4,38.9,13.4,4.3,3.35,1,16,1,1,7,4,3,0,2.23,1046.1,1072.1,,,,,,,
24,1,Susa,2023,10,F,1,50.1,26.7,7.1,16.1,2.7,1,16,1,2,8,1,4,0,2.23,1162.7,1046.1,4.0,48.4,0.0,2.75,9.2,1.0,3.0
25,1,Susa,2013,0,F,9,53.1,31.9,17.0,0.0,3.09,1,18,1,2,9,1,5,0,2.23,1019.0,1035.6,,,,,,,
25,1,Susa,2014,1,F,2,57.8,39.4,11.0,0.0,3.27,1,18,1,2,6,6,3,0,2.23,1061.7,1019.0,3.0,56.47,0.33,1.0,20.2,1.0,2.0
25,1,Susa,2015,2,F,9,46.3,37.9,11.0,4.8,3.64,1,18,1,2,9,0,6,0,2.23,1342.4,1061.7,,,,,,,
25,1,Susa,2016,3,F,2,54.4,19.6,15.8,10.2,4.12,1,18,1,1,7,5,4,0,2.23,1384.6,1342.4,,,,,,,
25,1,Susa,2017,4,F,2,43.9,20.3,16.8,19.0,3.51,1,18,1,2,6,7,2,0,2.23,1041.6,1384.6,3.0,46.5,0.67,2.67,9.77,3.0,0.0
25,1,Susa,2018,5,F,5,41.6,33.5,8.6,16.3,2.93,1,15,1,2,5,5,2,0,2.23,1118.3,1041.6,4.0,44.7,0.75,0.75,3.35,3.0,1.0
25,1,Susa,2019,6,F,4,40.5,32.0,17.7,9.8,3.54,1,15,1,0,5,6,3,0,2.23,1076.1,1118.3,3.0,43.07,0.33,3.67,7.27,2.0,1.0
25,1,Susa,2020,7,F,3,61.2,35.8,10.6,0.0,3.87,1,15,1,1,7,3,3,0,2.23,1029.6,1076.1,4.0,62.92,0.5,3.5,7.9,3.0,1.0
25,1,Susa,2021,8,F,1,47.0,34.9,14.9,3.2,3.4,1,16,1,2,6,5,2,0,2.23,1072.1,1029.6,4.0,43.63,0.5,2.75,3.08,1.0,3.0
25,1,Susa,2022,9,F,7,42.8,33.6,10.6,13.0,3.52,1,16,1,1,7,4,3,0,2.23,1046.1,1072.1,4.0,45.52,0.25,3.25,7.47,3.0,1.0
25,1,Susa,2023,10,F,6,37.5,22.7,18.4,21.4,3.13,1,16,1,2,8,1,4,0,2.23,1162.7,1046.1,3.0,41.77,0.33,3.33,13.07,2.0,1.0
